step,FL_HAA,FR_HAA,HL_HAA,HR_HAA,FL_HFE,FR_HFE,HL_HFE,HR_HFE,FL_KFE,FR_KFE,HL_KFE,HR_KFE,HL_AFE,HR_AFE
0,-0.09137144684791565,-0.25708916783332825,-0.31093886494636536,0.2951318025588989,0.08034467697143555,0.4268648028373718,-0.30252179503440857,-0.3439960777759552,-0.9243561625480652,-0.9918349385261536,1.415324091911316,1.8034733533859253,-1.8513734340667725,-2.672278642654419
0,-0.10592922568321228,-0.29371848702430725,-0.32710394263267517,0.3176155388355255,0.02017105557024479,0.42314058542251587,-0.3025907278060913,-0.4055456817150116,-0.8208215832710266,-0.9219372868537903,1.4433138370513916,1.819395899772644,-1.8455524444580078,-2.5430715084075928
0,-0.1266469657421112,-0.3200906217098236,-0.33930060267448425,0.3227120637893677,-0.007000694517046213,0.4022580683231354,-0.3082740604877472,-0.4673744738101959,-0.7138403654098511,-0.8188086152076721,1.4955673217773438,1.8115521669387817,-1.8494272232055664,-2.4258971214294434
0,-0.14487028121948242,-0.33321964740753174,-0.34685587882995605,0.32049524784088135,-0.0007790889940224588,0.37471863627433777,-0.31354790925979614,-0.5254696011543274,-0.6505436897277832,-0.7257065176963806,1.557712197303772,1.7970075607299805,-1.863152027130127,-2.244009256362915
0,-0.1555924117565155,-0.3040436804294586,-0.35794520378112793,0.3263610005378723,0.0669964998960495,0.34926503896713257,-0.28852659463882446,-0.5449447631835938,-0.7027523517608643,-0.7695332169532776,1.601914882659912,1.902816891670227,-1.889426350593567,-2.2062816619873047
0,-0.16086262464523315,-0.31390661001205444,-0.3572993576526642,0.33752620220184326,0.12504206597805023,0.3458894193172455,-0.26065197587013245,-0.5423886179924011,-0.7560912370681763,-0.8140223026275635,1.6312721967697144,1.9480005502700806,-1.9125555753707886,-2.1724541187286377
0,-0.15838757157325745,-0.27505064010620117,-0.3481653034687042,0.35366830229759216,0.16604343056678772,0.3249264061450958,-0.22647607326507568,-0.5415352582931519,-0.7802101373672485,-0.8181741237640381,1.645554542541504,1.9751933813095093,-1.9328675270080566,-2.119046688079834
0,-0.15819458663463593,-0.2037612795829773,-0.33766603469848633,0.3677085340023041,0.19515980780124664,0.29869359731674194,-0.19131505489349365,-0.539081335067749,-0.7870339155197144,-0.8354484438896179,1.6431292295455933,1.9894158840179443,-1.9411433935165405,-2.0599372386932373
0,-0.16694951057434082,-0.13070251047611237,-0.32914310693740845,0.3757881820201874,0.22045259177684784,0.2732243835926056,-0.16520220041275024,-0.5313583612442017,-0.7958827614784241,-0.840491771697998,1.6296826601028442,1.992301344871521,-1.9290416240692139,-2.006577968597412
0,-0.1849382519721985,-0.0914364904165268,-0.3217576742172241,0.3801896870136261,0.24626001715660095,0.2619454264640808,-0.14858070015907288,-0.5157495141029358,-0.8131292462348938,-0.8348706364631653,1.610643982887268,1.9869409799575806,-1.901495337486267,-1.9637231826782227
0,-0.1981186866760254,-0.09935646504163742,-0.30542123317718506,0.3934648334980011,0.27258503437042236,0.27334439754486084,-0.13321664929389954,-0.4929431676864624,-0.8299111723899841,-0.8224244713783264,1.5956052541732788,1.9741936922073364,-1.8904715776443481,-1.922597050666809
0,-0.20712408423423767,-0.07111955434083939,-0.28834664821624756,0.40872275829315186,0.2981191873550415,0.27474167943000793,-0.11831379681825638,-0.470106303691864,-0.8443203568458557,-0.8224186301231384,1.5814731121063232,1.959142804145813,-1.871671199798584,-1.8818011283874512
0,-0.2190408855676651,-0.049930423498153687,-0.2721182107925415,0.42192700505256653,0.3215303421020508,0.2825523614883423,-0.1104084849357605,-0.4429153800010681,-0.8567523956298828,-0.8270239233970642,1.5661965608596802,1.9399499893188477,-1.87492835521698,-1.848018765449524
0,-0.2305944561958313,-0.04809931665658951,-0.25723862648010254,0.4342598021030426,0.3421908915042877,0.30305686593055725,-0.11151239275932312,-0.4122437834739685,-0.864844560623169,-0.8267517685890198,1.5554136037826538,1.9149693250656128,-1.8761953115463257,-1.8175045251846313
0,-0.2422698736190796,-0.0525377094745636,-0.24626706540584564,0.44239842891693115,0.3617608845233917,0.32430005073547363,-0.11989208310842514,-0.3807419240474701,-0.8725723028182983,-0.8264418840408325,1.5453910827636719,1.8854115009307861,-1.8813657760620117,-1.7897169589996338
0,-0.2538222074508667,-0.06133858487010002,-0.2408837527036667,0.44534164667129517,0.3802865147590637,0.34580516815185547,-0.1337796002626419,-0.3484119176864624,-0.8796453475952148,-0.827585756778717,1.5364677906036377,1.8512450456619263,-1.8814923763275146,-1.7646031379699707
0,-0.26335975527763367,-0.070510633289814,-0.2402953803539276,0.4436069130897522,0.3973046541213989,0.36840689182281494,-0.1503869593143463,-0.31718137860298157,-0.8839094638824463,-0.8318383097648621,1.528867244720459,1.8137402534484863,-1.8729195594787598,-1.7387051582336426
0,-0.27022215723991394,-0.0776941329240799,-0.24394966661930084,0.43680301308631897,0.41342893242836,0.388570100069046,-0.16631075739860535,-0.28902602195739746,-0.8862486481666565,-0.8386532664299011,1.521500825881958,1.774139404296875,-1.8514834642410278,-1.7093631029129028
0,-0.2736645042896271,-0.08103626221418381,-0.25068095326423645,0.4247300624847412,0.4300652742385864,0.4078208804130554,-0.17284952104091644,-0.2657882273197174,-0.888317883014679,-0.8492899537086487,1.5096936225891113,1.7330855131149292,-1.8270263671875,-1.6732600927352905
0,-0.2720743715763092,-0.07967468351125717,-0.2610887885093689,0.40904855728149414,0.4464079737663269,0.42181020975112915,-0.17940787971019745,-0.2438865602016449,-0.8907568454742432,-0.8555704355239868,1.498801589012146,1.687912940979004,-1.7917447090148926,-1.6343388557434082
0,-0.23621897399425507,-0.07135151326656342,-0.2662677466869354,0.39448854327201843,0.4437699019908905,0.43198496103286743,-0.1849808543920517,-0.2235259711742401,-0.9303848147392273,-0.8615496158599854,1.489498496055603,1.638868808746338,-1.7259966135025024,-1.5961400270462036
0,-0.16401363909244537,-0.06934506446123123,-0.28262272477149963,0.365907222032547,0.4123882055282593,0.4488281309604645,-0.16685669124126434,-0.21465086936950684,-1.0761545896530151,-0.8836584687232971,1.4597278833389282,1.6217834949493408,-1.6848851442337036,-1.712425947189331
0,-0.08728418499231339,-0.07667424529790878,-0.30883869528770447,0.3392971456050873,0.3515191078186035,0.46315649151802063,-0.13059499859809875,-0.24746908247470856,-1.1642441749572754,-0.8974097967147827,1.419690489768982,1.6885768175125122,-1.6673479080200195,-2.080317258834839
0,-0.02559611015021801,-0.08255307376384735,-0.326190710067749,0.3360314667224884,0.26860663294792175,0.46054190397262573,-0.09873384237289429,-0.31638431549072266,-1.1338305473327637,-0.8751411437988281,1.3874808549880981,1.7770919799804688,-1.6548666954040527,-2.417900800704956
0,0.0035613244399428368,-0.08492732048034668,-0.33151358366012573,0.34238672256469727,0.18519479036331177,0.4350297152996063,-0.0791110247373581,-0.4066144824028015,-1.0213983058929443,-0.8067717552185059,1.3667964935302734,1.8257731199264526,-1.6348358392715454,-2.5643038749694824
0,-0.010830005630850792,-0.08635567873716354,-0.33117201924324036,0.3413810431957245,0.1223950907588005,0.379692941904068,-0.06731592863798141,-0.5117693543434143,-0.8527566194534302,-0.6778202056884766,1.3567718267440796,1.8248825073242188,-1.6092708110809326,-2.4126172065734863
0,-0.0541505292057991,-0.08463114500045776,-0.32598552107810974,0.3440094292163849,0.10143616795539856,0.32147979736328125,-0.0600363127887249,-0.6112989187240601,-0.719003438949585,-0.5742216110229492,1.3543156385421753,1.788218379020691,-1.5842976570129395,-2.136486291885376
0,-0.06261204928159714,-0.07491829246282578,-0.3232240676879883,0.35440847277641296,0.1526658684015274,0.2922497093677521,-0.04414823278784752,-0.6928873062133789,-0.7831248641014099,-0.5415303707122803,1.3625266551971436,1.7822192907333374,-1.5755200386047363,-1.9035224914550781
0,-0.05386627838015556,-0.026295147836208344,-0.3060779273509979,0.37443116307258606,0.2030046135187149,0.2842765748500824,-0.007042838726192713,-0.7377144694328308,-0.8263944387435913,-0.5889376401901245,1.3616706132888794,1.8390789031982422,-1.5923590660095215,-1.8024691343307495
0,-0.037556011229753494,0.056775134056806564,-0.274385929107666,0.404276043176651,0.24997983872890472,0.27315616607666016,0.041534800082445145,-0.7377465963363647,-0.8635433912277222,-0.698512852191925,1.345961332321167,1.849094271659851,-1.6164454221725464,-1.728899359703064
0,-0.025154687464237213,0.14433947205543518,-0.23773236572742462,0.43508827686309814,0.29361966252326965,0.24820221960544586,0.07811526954174042,-0.7118204236030579,-0.9009943604469299,-0.7903284430503845,1.3341832160949707,1.8388198614120483,-1.6767394542694092,-1.6866520643234253
0,-0.023788049817085266,0.21067503094673157,-0.20625200867652893,0.4597499370574951,0.33380815386772156,0.21470563113689423,0.08604850620031357,-0.6755794286727905,-0.9420478343963623,-0.8623939156532288,1.345371961593628,1.8205939531326294,-1.8588913679122925,-1.664870023727417
